B;236109401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006;;
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
